id_nodo; timestamp; temperatura; humedad; CO2; volatiles
node;1707405040734;25;56.90000153;123;234
node;1707405040748;25;56.90000153;123;234
node;1707405040763;25;56.90000153;123;234
node;1707405040784;25;56.90000153;123;234
node;1707405040801;25;56.90000153;123;234
node;1707405040818;25;56.90000153;123;234
node;1707405040831;25;56.90000153;123;234
node;1707405040844;25;56.90000153;123;234
node;1707405040857;25;56.90000153;123;234
node;1707405040874;25;56.90000153;123;234
node;1707405040886;25;56.90000153;123;234
node;1707405040903;25;56.90000153;123;234
node;1707405040917;25;56.90000153;123;234
node;1707405040937;25;56.90000153;123;234
node;1707405040950;25;56.90000153;123;234
node;1707405040962;25;56.90000153;123;234
node;1707405040977;25;56.90000153;123;234
node;1707405040993;25;56.90000153;123;234
node;1707405041027;25;56.90000153;123;234
node;1707405041060;25;56.90000153;123;234
node;1707405041077;25;56.90000153;123;234
node;1707405041094;25;56.90000153;123;234
node;1707405041107;25;56.90000153;123;234
node;1707405041120;25;56.90000153;123;234
node;1707405041132;25;56.90000153;123;234
node;1707405041147;25;56.90000153;123;234
node;1707405041160;25;56.90000153;123;234
node;1707405041176;25;56.90000153;123;234
node;1707405041190;25;56.90000153;123;234
node;1707405041208;25;56.90000153;123;234
node;1707405041221;25;56.90000153;123;234
node;1707405041234;25;56.90000153;123;234
node;1707405041246;25;56.90000153;123;234
node;1707405041286;25;56.90000153;123;234
node;1707405041312;25;56.90000153;123;234
node;1707405041332;25;56.90000153;123;234
node;1707405041359;25;56.90000153;123;234
node;1707405041378;25;56.90000153;123;234
node;1707405041395;25;56.90000153;123;234
node;1707405041425;25;56.90000153;123;234
node;1707405041447;25;56.90000153;123;234
node;1707405041466;25;56.90000153;123;234
node;1707405041493;25;56.90000153;123;234
node;1707405041520;25;56.90000153;123;234
node;1707405041532;25;56.90000153;123;234
node;1707405041552;25;56.90000153;123;234
node;1707405041581;25;56.90000153;123;234
node;1707405041598;25;56.90000153;123;234
node;1707405041615;25;56.90000153;123;234
node;1707405041640;25;56.90000153;123;234
node;1707405041653;25;56.90000153;123;234
node;1707405041671;25;56.90000153;123;234
node;1707405041686;25;56.90000153;123;234
node;1707405041704;25;56.90000153;123;234
node;1707405041737;25;56.90000153;123;234
node;1707405041756;25;56.90000153;123;234
node;1707405041791;25;56.90000153;123;234
node;1707405041810;25;56.90000153;123;234
node;1707405041831;25;56.90000153;123;234
node;1707405041845;25;56.90000153;123;234
node;1707405041873;25;56.90000153;123;234
node;1707405041888;25;56.90000153;123;234
node;1707405041901;25;56.90000153;123;234
node;1707405041935;25;56.90000153;123;234
node;1707405041952;25;56.90000153;123;234
node;1707405041984;25;56.90000153;123;234
node;1707405042024;25;56.90000153;123;234
node;1707405042037;25;56.90000153;123;234
node;1707405042051;25;56.90000153;123;234
node;1707405042065;25;56.90000153;123;234
node;1707405042081;25;56.90000153;123;234
node;1707405042095;25;56.90000153;123;234
node;1707405042118;25;56.90000153;123;234
node;1707405042133;25;56.90000153;123;234
node;1707405042153;25;56.90000153;123;234
node;1707405042169;25;56.90000153;123;234
node;1707405042181;25;56.90000153;123;234
node;1707405042196;25;56.90000153;123;234
node;1707405042209;25;56.90000153;123;234
node;1707405042230;25;56.90000153;123;234
node;1707405042244;25;56.90000153;123;234
node;1707405042280;25;56.90000153;123;234
node;1707405042299;25;56.90000153;123;234
node;1707405042313;25;56.90000153;123;234
node;1707405042337;25;56.90000153;123;234
node;1707405042352;25;56.90000153;123;234
node;1707405042365;25;56.90000153;123;234
node;1707405042379;25;56.90000153;123;234
node;1707405042409;25;56.90000153;123;234
node;1707405042423;25;56.90000153;123;234
node;1707405042458;25;56.90000153;123;234
node;1707405042472;25;56.90000153;123;234
node;1707405042487;25;56.90000153;123;234
node;1707405042503;25;56.90000153;123;234
node;1707405042515;25;56.90000153;123;234
node;1707405042528;25;56.90000153;123;234
node;1707405042539;25;56.90000153;123;234
node;1707405042552;25;56.90000153;123;234
node;1707405042565;25;56.90000153;123;234
node;1707405042581;25;56.90000153;123;234
node;1707405042610;25;56.90000153;123;234
node;1707405042624;25;56.90000153;123;234
node;1707405042642;25;56.90000153;123;234
node;1707405042655;25;56.90000153;123;234
node;1707405042680;25;56.90000153;123;234
node;1707405042692;25;56.90000153;123;234
node;1707405042707;25;56.90000153;123;234
node;1707405042734;25;56.90000153;123;234
node;1707405042748;25;56.90000153;123;234
node;1707405042763;25;56.90000153;123;234
node;1707405042776;25;56.90000153;123;234
node;1707405042793;25;56.90000153;123;234
node;1707405042806;25;56.90000153;123;234
node;1707405042821;25;56.90000153;123;234
node;1707405042853;25;56.90000153;123;234
node;1707405042872;25;56.90000153;123;234
node;1707405042886;25;56.90000153;123;234
node;1707405042917;25;56.90000153;123;234
node;1707405042929;25;56.90000153;123;234
node;1707405042951;25;56.90000153;123;234
node;1707405042985;25;56.90000153;123;234
node;1707405043002;25;56.90000153;123;234
node;1707405043024;25;56.90000153;123;234
node;1707405043047;25;56.90000153;123;234
node;1707405043085;25;56.90000153;123;234
node;1707405043109;25;56.90000153;123;234
node;1707405043139;25;56.90000153;123;234
node;1707405043158;25;56.90000153;123;234
node;1707405043174;25;56.90000153;123;234
node;1707405043186;25;56.90000153;123;234
node;1707405043198;25;56.90000153;123;234
node;1707405043210;25;56.90000153;123;234
node;1707405043224;25;56.90000153;123;234
node;1707405043236;25;56.90000153;123;234
node;1707405043258;25;56.90000153;123;234
node;1707405043303;25;56.90000153;123;234
node;1707405043342;25;56.90000153;123;234
node;1707405043373;25;56.90000153;123;234
node;1707405043396;25;56.90000153;123;234
node;1707405043410;25;56.90000153;123;234
node;1707405043434;25;56.90000153;123;234
node;1707405043451;25;56.90000153;123;234
node;1707405043473;25;56.90000153;123;234
node;1707405043490;25;56.90000153;123;234
node;1707405043502;25;56.90000153;123;234
node;1707405043530;25;56.90000153;123;234
node;1707405043543;25;56.90000153;123;234
node;1707405043559;25;56.90000153;123;234
node;1707405043573;25;56.90000153;123;234
node;1707405043588;25;56.90000153;123;234
node;1707405043614;25;56.90000153;123;234
node;1707405043636;25;56.90000153;123;234
node;1707405043649;25;56.90000153;123;234
node;1707405043669;25;56.90000153;123;234
node;1707405043683;25;56.90000153;123;234
node;1707405043696;25;56.90000153;123;234
node;1707405043707;25;56.90000153;123;234
node;1707405043733;25;56.90000153;123;234
node;1707405043754;25;56.90000153;123;234
node;1707405043780;25;56.90000153;123;234
node;1707405043800;25;56.90000153;123;234
node;1707405043821;25;56.90000153;123;234
node;1707405043853;25;56.90000153;123;234
node;1707405043873;25;56.90000153;123;234
node;1707405043887;25;56.90000153;123;234
node;1707405043908;25;56.90000153;123;234
node;1707405043927;25;56.90000153;123;234
node;1707405043943;25;56.90000153;123;234
node;1707405043975;25;56.90000153;123;234
node;1707405043990;25;56.90000153;123;234
node;1707405044005;25;56.90000153;123;234
node;1707405044018;25;56.90000153;123;234
node;1707405044058;25;56.90000153;123;234
node;1707405044078;25;56.90000153;123;234
node;1707405044093;25;56.90000153;123;234
node;1707405044114;25;56.90000153;123;234
node;1707405044132;25;56.90000153;123;234
node;1707405044153;25;56.90000153;123;234
node;1707405044193;25;56.90000153;123;234
node;1707405044211;25;56.90000153;123;234
node;1707405044227;25;56.90000153;123;234
node;1707405044261;25;56.90000153;123;234
node;1707405044283;25;56.90000153;123;234
node;1707405044316;25;56.90000153;123;234
node;1707405044328;25;56.90000153;123;234
node;1707405044346;25;56.90000153;123;234
node;1707405044361;25;56.90000153;123;234
node;1707405044380;25;56.90000153;123;234
node;1707405044392;25;56.90000153;123;234
node;1707405044408;25;56.90000153;123;234
node;1707405044423;25;56.90000153;123;234
node;1707405044437;25;56.90000153;123;234
node;1707405044496;25;56.90000153;123;234
node;1707405044513;25;56.90000153;123;234
