id_sensor; timestamp; temperatura; humedad; CO2; volatiles
11.1;1713264520811;19.99;121.16;396;2.46
11.1;1713264523355;31.81;76.98;454;0.51
11.1;1713264523419;57.73;132.19;140;0.35
11.1;1713264523884;10.92;45.52;358;0.71
11.1;1713264524363;37.39;193.97;30;2.46
11.1;1713264524799;95.66;143.02;424;1.08
11.1;1713264524817;5.09;100.60;137;0.17
11.1;1713264525139;55.64;46.70;151;2.19
11.1;1713264526403;40.77;103.58;213;1.36
11.1;1713264526661;6.15;197.74;474;0.80
11.1;1713264527285;94.17;150.10;281;0.77
11.1;1713264527383;52.06;194.66;110;0.08
11.1;1713264527922;42.48;176.59;266;2.28
11.1;1713264528251;10.14;144.66;203;2.12
11.1;1713264528648;41.53;99.08;466;1.31
11.1;1713264529008;14.55;99.78;343;2.59
11.1;1713264531162;60.34;100.47;150;2.18
11.1;1713264531409;23.68;34.16;304;1.93
11.1;1713264531621;81.47;154.60;189;0.09
11.1;1713264531864;98.60;113.10;61;0.57
11.1;1713264531882;20.48;183.80;424;2.67
11.1;1713264531950;66.77;127.69;383;1.40
11.1;1713264532182;68.03;88.91;329;2.39
11.1;1713264532914;43.94;52.46;298;0.76
11.1;1713264533004;33.15;23.29;189;2.51
11.1;1713264533165;44.08;11.34;22;0.33
11.1;1713264533695;72.33;107.43;308;0.73
11.1;1713264533884;81.72;44.65;103;1.86
11.1;1713264534180;85.71;49.05;299;2.95
11.1;1713264534731;50.72;51.56;398;2.62
11.1;1713264534959;78.39;75.72;178;0.57
11.1;1713264535190;76.89;93.75;406;0.12
11.1;1713264535296;26.26;26.11;277;2.01
11.1;1713264535644;90.57;89.46;73;1.92
11.1;1713264535861;48.80;187.35;27;1.28
11.1;1713264536052;25.89;53.37;73;2.07
11.1;1713264536084;48.97;10.96;389;0.01
11.1;1713264536986;9.33;195.08;474;1.20
11.1;1713264537714;45.27;116.35;6;2.67
11.1;1713264537735;49.08;29.22;26;1.26
11.1;1713264537774;72.37;94.41;460;1.54
11.1;1713264538430;37.86;177.43;367;0.58
11.1;1713264538648;61.64;114.53;399;1.82
11.1;1713264538841;59.12;107.46;230;2.28
11.1;1713264539112;91.92;176.61;217;1.06
11.1;1713264540054;36.74;42.06;113;1.82
11.1;1713264540798;85.56;154.22;60;2.65
11.1;1713264540830;31.51;177.30;148;2.58
11.1;1713264541146;64.76;161.14;423;2.11
11.1;1713264541437;87.60;8.14;4;0.16
11.1;1713264542117;86.67;62.84;479;0.30
11.1;1713264542303;52.73;16.83;341;0.68
11.1;1713264542898;66.76;48.47;328;2.87
11.1;1713264543142;99.85;68.74;494;0.63
11.1;1713264543707;90.08;52.64;286;2.95
11.1;1713264544236;3.88;122.97;145;1.90
11.1;1713264545862;10.29;96.29;141;2.04
11.1;1713264546172;79.15;143.03;23;0.99
11.1;1713264546201;88.58;189.87;20;0.60
11.1;1713264546559;24.18;135.54;58;2.54
11.1;1713264546666;21.44;38.92;134;2.98
11.1;1713264547115;21.62;129.57;231;1.96
11.1;1713264547318;23.02;43.47;452;1.12
11.1;1713264547570;2.78;124.88;180;2.50
11.1;1713264547601;58.82;181.25;364;2.81
11.1;1713264547790;10.17;128.85;430;1.24
11.1;1713264548420;58.62;131.99;440;0.31
11.1;1713264548555;2.11;15.16;113;1.12
11.1;1713264548660;17.93;48.17;201;1.05
11.1;1713264548684;62.94;178.57;3;2.97
11.1;1713264548994;23.69;98.81;267;2.13
11.1;1713264549024;92.72;113.58;449;1.95
11.1;1713264549411;94.45;18.23;348;1.22
11.1;1713264549604;91.17;148.29;92;0.67
11.1;1713264549790;58.37;72.17;382;1.22
11.1;1713264550179;31.16;109.68;482;0.34
11.1;1713264550330;88.66;73.91;366;2.10
11.1;1713264550392;74.37;92.13;141;2.92
11.1;1713264550916;25.86;15.43;78;2.13
11.1;1713264551148;24.19;136.47;208;0.69
11.1;1713264551449;29.14;59.83;227;1.06
11.1;1713264551555;72.73;26.63;475;0.01
11.1;1713264552530;26.54;130.64;215;2.51
11.1;1713264552717;87.75;89.13;475;2.05
11.1;1713264552856;42.74;86.35;148;0.78
11.1;1713264552872;22.67;67.41;449;2.54
11.1;1713264552934;38.35;9.89;43;0.45
11.1;1713264553203;44.30;5.71;311;0.92
11.1;1713264553993;55.45;177.08;309;0.89
11.1;1713264554538;49.81;107.92;89;2.31
11.1;1713264554616;21.13;87.51;458;2.05
11.1;1713264554700;51.39;193.67;460;0.65
11.1;1713264554846;34.08;166.69;287;2.54
11.1;1713264555137;31.42;65.52;225;0.53
11.1;1713264555184;34.12;191.20;196;1.24
11.1;1713264555711;97.52;5.13;51;1.70
11.1;1713264556288;10.88;63.99;133;2.46
11.1;1713264556530;93.24;86.07;384;0.96
11.1;1713264557245;13.42;80.86;135;0.61
11.1;1713264557292;89.09;182.22;182;0.19
11.1;1713264557751;45.14;139.18;89;1.46
11.1;1713264557944;1.71;120.47;108;2.42
11.1;1713264558162;30.01;94.26;266;1.41
11.1;1713264558372;98.23;121.18;57;1.93
11.1;1713264558483;51.58;98.30;373;0.80
11.1;1713264558595;1.41;190.54;497;2.03
11.1;1713264558710;85.36;128.24;340;2.99
11.1;1713264558889;31.82;104.75;336;0.28
11.1;1713264558929;3.76;108.60;103;1.16
11.1;1713264559000;34.98;134.75;477;2.77
11.1;1713264559382;46.71;75.92;331;0.29
11.1;1713264559868;85.01;160.70;159;2.28
11.1;1713264559870;62.57;3.24;80;0.48
11.1;1713264559923;56.16;16.22;419;1.89
11.1;1713264560262;41.80;80.82;276;0.61
11.1;1713264560894;64.21;183.78;244;1.23
11.1;1713264561120;97.87;130.82;442;2.53
11.1;1713264561280;46.53;138.85;340;1.11
11.1;1713264562146;94.26;104.18;294;0.73
11.1;1713264562163;16.22;169.18;326;1.63
11.1;1713264562428;78.56;88.79;73;1.98
11.1;1713264563375;23.40;118.01;227;2.12
11.1;1713264563625;78.27;132.43;192;1.70
11.1;1713264563723;28.47;80.29;91;1.51
11.1;1713264564046;57.63;100.89;69;1.35
11.1;1713264564134;59.78;132.16;388;1.55
11.1;1713264564320;41.80;60.92;176;0.40
11.1;1713264564644;4.10;60.60;2;2.30
11.1;1713264564673;21.54;28.27;79;2.89
11.1;1713264564683;8.94;64.73;123;1.26
11.1;1713264564832;82.88;3.38;415;0.09
11.1;1713264565073;62.65;110.63;269;1.35
11.1;1713264565101;74.22;181.29;58;2.77
11.1;1713264565186;96.81;146.83;38;0.02
11.1;1713264565215;95.20;195.78;428;1.97
11.1;1713264565339;3.28;13.59;105;1.49
11.1;1713264565408;27.59;153.03;292;2.96
11.1;1713264565567;96.93;28.36;159;1.15
11.1;1713264565845;5.85;184.74;498;1.79
11.1;1713264566145;41.78;100.05;259;0.02
11.1;1713264566146;48.07;22.76;95;2.20
11.1;1713264566365;23.42;67.45;56;2.37
11.1;1713264566796;15.82;132.07;97;0.11
11.1;1713264566844;74.29;136.10;453;2.89
11.1;1713264566892;8.31;57.60;478;2.28
11.1;1713264567000;81.64;142.38;26;0.95
11.1;1713264567014;36.21;3.27;40;2.63
11.1;1713264567435;84.90;188.07;401;1.70
11.1;1713264568133;26.29;134.23;325;1.64
11.1;1713264568333;18.19;31.07;417;1.15
11.1;1713264568427;2.24;125.63;262;1.02
11.1;1713264568524;85.60;63.64;393;2.16
11.1;1713264568952;7.18;4.58;240;2.04
11.1;1713264569739;2.35;182.48;169;2.89
11.1;1713264569745;10.79;169.17;494;1.23
11.1;1713264570020;99.89;110.64;116;1.32
11.1;1713264570035;55.33;181.68;263;0.70
11.1;1713264570315;61.61;135.11;246;0.99
11.1;1713264570582;80.56;25.82;479;2.56
11.1;1713264570850;81.45;16.08;279;1.98
11.1;1713264570918;79.65;63.00;470;2.31
11.1;1713264571120;25.79;37.22;412;2.45
11.1;1713264571367;55.89;25.00;388;0.17
11.1;1713264571711;19.23;60.04;423;2.54
11.1;1713264571711;76.19;151.84;302;2.61
11.1;1713264571808;20.65;169.43;215;0.22
11.1;1713264572378;79.47;28.71;416;0.21
11.1;1713264572469;52.31;93.91;78;2.71
11.1;1713264572760;85.15;36.08;173;1.60
11.1;1713264572833;23.19;31.39;91;1.56
11.1;1713264572888;16.60;198.99;322;0.27
11.1;1713264573143;48.79;80.34;165;2.82
11.1;1713264573344;63.97;175.66;462;1.87
11.1;1713264573439;30.28;1.60;334;0.40
11.1;1713264573467;81.54;12.88;112;1.57
11.1;1713264573485;1.99;117.23;442;1.28
11.1;1713264573673;51.80;185.00;268;2.21
11.1;1713264573963;62.45;105.93;414;0.43
11.1;1713264574023;53.45;17.84;112;0.04
11.1;1713264574261;35.51;193.06;350;0.82
11.1;1713264574348;41.48;100.13;416;2.46
11.1;1713264574987;30.39;172.14;188;2.52
11.1;1713264575450;49.17;48.37;195;1.84
11.1;1713264575537;5.73;114.45;302;1.92
11.1;1713264575913;37.34;73.78;374;2.92
11.1;1713264575991;48.39;110.22;101;2.72
11.1;1713264576022;45.63;73.20;89;2.75
11.1;1713264576206;28.95;22.99;302;1.09
11.1;1713264576364;41.86;122.31;360;2.91
11.1;1713264576412;82.87;57.04;216;1.88
11.1;1713264577190;87.33;6.72;166;0.86
11.1;1713264577312;69.05;121.87;52;1.29
11.1;1713264577512;24.77;84.81;202;1.21
11.1;1713264577928;92.23;49.66;168;1.44
11.1;1713264578088;30.06;37.92;451;1.88
11.1;1713264578338;12.25;56.39;289;0.82
11.1;1713264578479;75.27;88.62;378;2.30
11.1;1713264578730;44.80;59.27;206;2.04
11.1;1713264579706;87.59;97.84;321;2.73
11.1;1713264579770;91.35;170.17;230;2.51
11.1;1713264579990;2.06;136.94;411;1.93
11.1;1713264580849;0.23;26.39;417;1.66
11.1;1713264581031;19.78;0.06;489;1.48
11.1;1713264581481;39.06;22.30;20;0.33
11.1;1713264581517;81.25;109.97;353;2.78
11.1;1713264581665;24.98;40.85;281;2.74
11.1;1713264581775;19.78;122.90;472;2.71
11.1;1713264582189;75.96;63.96;279;0.36
11.1;1713264582314;67.50;86.25;177;2.06
11.1;1713264582576;35.16;102.34;34;1.66
11.1;1713264582654;36.00;96.77;269;2.20
11.1;1713264582744;45.81;42.40;72;0.69
11.1;1713264582827;27.89;55.83;370;2.24
11.1;1713264583407;52.90;59.70;28;0.30
11.1;1713264583577;88.70;198.65;243;0.21
11.1;1713264583955;56.00;69.71;286;0.94
11.1;1713264584209;26.68;131.85;296;2.00
11.1;1713264584274;91.29;42.15;455;0.92
11.1;1713264584346;44.06;180.98;81;1.48
11.1;1713264584497;6.89;199.56;282;2.52
11.1;1713264584802;97.31;180.00;196;0.09
11.1;1713264587784;38.86;196.91;117;0.10
11.1;1713264588259;23.98;2.37;11;1.26
11.1;1713264588354;93.62;130.40;67;0.11
11.1;1713264588450;64.25;146.11;300;2.93
11.1;1713264589627;91.61;89.77;385;0.70
11.1;1713264590021;79.25;142.08;130;2.04
11.1;1713264590141;53.39;104.58;196;1.33
11.1;1713264590237;35.41;63.87;440;1.44
11.1;1713264590958;41.50;169.80;94;1.67
11.1;1713264591105;43.63;43.69;247;1.01
11.1;1713264592142;6.05;67.58;324;2.11
11.1;1713264592293;94.30;152.28;200;1.85
11.1;1713264592487;81.24;146.62;329;1.31
11.1;1713264592607;39.46;118.13;50;0.89
11.1;1713264592913;88.78;179.79;343;2.76
11.1;1713264593219;75.46;103.01;291;2.39
11.1;1713264593312;13.46;139.72;221;0.65
11.1;1713264593537;1.39;31.82;430;1.89
11.1;1713264593821;89.09;141.65;40;0.53
11.1;1713264593895;18.54;182.45;223;1.55
11.1;1713264594078;48.01;169.88;147;1.12
11.1;1713264595032;77.01;39.04;122;1.02
11.1;1713264595366;77.23;144.42;433;0.44
11.1;1713264595519;50.30;109.63;434;2.95
11.1;1713264595852;22.60;131.11;212;2.17
11.1;1713264595946;48.86;151.62;185;0.97
11.1;1713264596121;11.97;58.42;423;2.14
11.1;1713264596448;50.70;184.01;263;1.66
11.1;1713264596954;30.11;95.03;148;0.90
11.1;1713264597253;14.48;140.87;221;1.11
11.1;1713264597365;89.99;175.91;359;1.64
11.1;1713264597467;62.64;146.87;291;2.06
11.1;1713264597483;20.16;13.87;287;0.00
11.1;1713264598005;64.51;163.64;110;2.23
11.1;1713264598232;45.40;54.34;377;2.80
11.1;1713264598321;38.51;98.34;118;0.74
11.1;1713264598619;38.53;82.82;239;1.90
11.1;1713264598899;94.56;28.86;160;1.94
11.1;1713264599330;84.42;131.81;453;1.26
11.1;1713264599501;18.51;87.27;32;0.95
11.1;1713264599802;44.81;16.56;185;0.26
11.1;1713264599953;95.72;124.24;481;2.84
11.1;1713264600934;48.08;45.20;483;1.96
11.1;1713264601206;98.38;1.46;319;0.79
11.1;1713264601248;92.48;146.13;459;2.14
11.1;1713264601605;97.65;167.36;413;2.55
11.1;1713264601636;48.33;104.08;50;2.87
11.1;1713264601767;14.53;196.76;23;1.61
11.1;1713264601827;98.37;186.37;382;2.99
11.1;1713264602265;22.44;172.47;477;2.76
11.1;1713264602317;1.87;73.10;91;2.73
11.1;1713264602550;76.44;160.11;306;1.57
11.1;1713264602671;16.18;178.68;108;0.60
11.1;1713264602896;87.79;153.34;319;0.59
11.1;1713264603107;60.71;107.68;7;2.97
11.1;1713264603164;50.29;3.05;235;0.23
11.1;1713264603227;21.85;19.93;12;2.05
11.1;1713264603312;62.90;100.39;98;2.92
11.1;1713264603472;71.68;177.72;193;0.76
11.1;1713264603647;5.65;131.07;90;1.61
11.1;1713264603780;17.86;160.99;388;1.44
11.1;1713264603796;99.96;9.55;96;0.42
11.1;1713264603972;48.79;186.39;102;2.65
11.1;1713264604010;89.10;27.04;455;0.40
11.1;1713264604090;16.30;101.94;188;1.88
11.1;1713264604459;66.81;190.58;45;1.14
11.1;1713264604876;86.20;136.66;221;2.40
11.1;1713264604938;44.03;51.95;304;0.19
11.1;1713264605153;79.02;57.20;250;1.10
