id_sensor; timestamp; temperatura; humedad; CO2; volatiles
114.1;1713264542130;48.18;4.37;289;1.23
114.1;1713264542518;37.46;148.33;219;1.38
114.1;1713264542552;21.92;102.42;273;2.97
114.1;1713264542898;66.53;20.92;72;1.96
114.1;1713264542944;61.73;2.52;171;0.32
114.1;1713264543179;62.79;74.34;290;0.58
114.1;1713264543491;85.55;81.47;202;1.62
114.1;1713264543665;9.23;1.56;334;1.96
114.1;1713264544055;4.59;81.72;342;2.03
114.1;1713264544222;33.73;179.55;4;0.00
114.1;1713264544246;22.78;21.13;420;1.06
114.1;1713264545095;64.64;168.34;199;0.64
114.1;1713264545328;22.92;189.27;307;1.83
114.1;1713264545386;52.48;77.94;137;1.22
114.1;1713264546063;93.61;133.04;482;2.26
114.1;1713264546197;58.64;96.33;132;2.49
114.1;1713264546815;30.40;27.90;369;2.40
114.1;1713264547165;47.35;99.80;163;2.92
114.1;1713264547614;64.32;41.64;75;0.52
114.1;1713264547711;92.35;142.03;410;0.94
114.1;1713264547784;13.00;34.44;304;0.79
114.1;1713264548292;85.28;4.51;211;1.59
114.1;1713264548763;86.36;26.15;68;2.31
114.1;1713264549134;93.14;24.26;395;0.95
114.1;1713264549479;6.05;136.51;275;2.71
114.1;1713264549871;5.50;118.42;302;1.03
114.1;1713264549947;35.11;186.34;389;2.35
114.1;1713264550051;4.25;129.35;126;1.86
114.1;1713264550340;51.63;53.83;443;2.16
114.1;1713264550395;12.67;164.70;59;2.38
114.1;1713264550635;26.47;20.63;437;2.40
114.1;1713264550709;20.89;36.96;322;0.75
114.1;1713264550799;2.92;162.67;396;2.25
114.1;1713264551086;88.30;127.35;352;0.47
114.1;1713264551602;18.74;177.87;322;0.08
114.1;1713264551786;2.90;96.18;419;2.63
114.1;1713264551832;89.76;93.29;331;1.04
114.1;1713264552013;93.01;27.04;374;1.78
114.1;1713264552488;54.60;78.88;309;1.00
114.1;1713264552859;95.83;190.57;74;1.13
114.1;1713264552887;35.35;186.08;214;1.73
114.1;1713264553516;35.98;145.25;412;1.79
114.1;1713264553605;22.23;47.90;226;0.72
114.1;1713264553806;33.36;6.02;434;0.82
114.1;1713264553816;87.10;131.75;410;0.98
114.1;1713264553918;55.76;142.13;272;1.03
114.1;1713264554122;55.60;21.63;298;2.07
114.1;1713264554576;47.39;20.04;446;1.81
114.1;1713264554706;8.79;185.19;251;2.86
114.1;1713264554935;52.66;85.54;442;0.69
114.1;1713264555104;91.75;76.26;245;1.88
114.1;1713264555376;82.53;78.37;355;3.00
114.1;1713264555750;98.10;117.31;466;2.54
114.1;1713264555870;64.30;72.80;161;0.80
114.1;1713264556183;80.66;155.85;225;1.41
114.1;1713264556334;81.88;125.71;170;0.39
114.1;1713264556592;49.16;14.57;84;0.52
114.1;1713264556718;56.61;5.88;83;2.48
114.1;1713264557274;98.65;44.51;189;1.67
114.1;1713264557672;61.19;129.14;81;1.47
114.1;1713264557750;95.99;59.39;444;1.01
114.1;1713264558261;37.43;31.59;408;1.37
114.1;1713264558529;9.80;80.36;230;0.93
114.1;1713264558879;91.92;165.53;266;0.16
114.1;1713264559140;17.69;18.18;103;1.95
114.1;1713264559590;25.27;13.20;479;1.21
114.1;1713264560103;52.02;126.60;328;0.64
114.1;1713264560454;75.04;22.79;366;0.22
114.1;1713264560514;88.49;45.31;318;2.72
114.1;1713264560543;38.60;169.38;468;1.88
114.1;1713264560855;16.90;194.35;22;2.21
114.1;1713264561088;36.23;194.38;429;0.99
114.1;1713264561643;40.17;126.67;263;1.81
114.1;1713264561776;3.74;100.17;36;0.07
114.1;1713264561810;60.01;193.82;167;0.01
114.1;1713264562039;50.77;130.81;154;0.64
114.1;1713264562460;74.90;2.84;63;2.80
114.1;1713264562492;74.54;38.10;258;2.47
114.1;1713264562990;71.53;29.54;386;1.43
114.1;1713264563241;34.26;82.56;131;1.35
114.1;1713264563257;96.28;171.58;25;1.93
114.1;1713264563414;97.78;181.92;441;0.64
114.1;1713264563454;94.59;94.69;281;0.97
114.1;1713264563465;33.39;88.85;310;0.68
114.1;1713264563514;76.40;152.45;92;0.53
114.1;1713264563564;28.62;34.66;83;0.89
114.1;1713264563813;19.80;6.91;477;2.44
114.1;1713264563981;37.41;55.97;364;0.05
114.1;1713264564075;95.59;117.55;68;2.31
114.1;1713264564120;97.40;139.83;155;0.63
114.1;1713264564533;49.90;56.60;195;0.42
114.1;1713264564896;88.91;112.03;491;2.41
114.1;1713264565023;72.16;190.42;297;0.65
114.1;1713264565215;98.44;99.52;372;1.39
114.1;1713264565324;89.48;125.72;247;1.32
114.1;1713264565600;90.84;20.97;2;0.94
114.1;1713264565720;20.11;102.96;452;2.08
114.1;1713264565974;38.51;18.71;437;2.22
114.1;1713264565975;23.03;138.80;377;1.99
114.1;1713264566019;81.64;44.08;202;1.67
114.1;1713264566145;12.13;48.51;216;1.22
114.1;1713264566223;66.29;114.52;364;0.49
114.1;1713264566394;41.11;78.85;460;0.95
114.1;1713264566566;48.58;176.98;142;1.50
114.1;1713264566708;66.34;5.93;108;2.66
114.1;1713264566880;52.88;175.44;432;0.29
114.1;1713264567018;36.21;126.70;182;2.46
114.1;1713264567227;50.96;158.04;129;1.43
114.1;1713264567296;96.89;158.27;403;0.43
114.1;1713264567356;31.66;20.93;310;2.32
114.1;1713264568107;47.66;39.46;207;1.53
114.1;1713264568142;66.14;63.95;491;2.28
114.1;1713264568199;28.39;107.27;470;1.62
114.1;1713264568460;1.34;43.27;197;2.88
114.1;1713264568586;39.44;14.95;157;2.26
114.1;1713264568761;45.94;73.77;184;2.31
114.1;1713264568972;55.17;30.37;362;0.46
114.1;1713264568983;57.77;140.72;60;0.64
114.1;1713264569241;30.78;18.95;225;0.94
114.1;1713264569279;30.92;126.87;292;2.45
114.1;1713264569558;93.83;87.09;280;0.87
114.1;1713264569649;45.83;195.00;252;2.24
114.1;1713264569709;99.07;109.20;147;1.72
114.1;1713264569802;96.48;26.91;388;0.71
114.1;1713264569941;12.03;21.72;435;0.44
114.1;1713264570008;50.11;82.33;226;0.05
114.1;1713264570030;65.92;81.91;85;2.47
114.1;1713264570238;37.28;120.26;262;2.33
114.1;1713264570796;85.65;167.18;463;1.68
114.1;1713264570865;69.21;76.40;289;2.80
114.1;1713264571499;5.65;58.85;463;1.51
114.1;1713264572464;12.40;181.29;317;1.32
114.1;1713264572670;90.62;75.53;245;2.58
114.1;1713264572769;24.96;127.18;423;0.90
114.1;1713264573042;75.73;41.39;13;0.06
114.1;1713264573170;13.03;71.86;164;1.52
114.1;1713264573495;30.30;33.29;65;2.74
114.1;1713264573627;13.53;48.90;182;2.47
114.1;1713264573886;35.85;164.49;32;2.68
114.1;1713264574153;56.00;169.51;238;1.46
114.1;1713264574256;33.13;160.22;17;1.86
114.1;1713264574306;13.71;93.41;359;2.24
114.1;1713264574492;45.45;45.17;200;2.18
114.1;1713264574650;24.17;89.50;273;1.90
114.1;1713264575310;7.72;141.46;401;2.91
114.1;1713264575524;44.06;75.79;373;2.69
114.1;1713264575711;40.79;95.02;252;0.78
114.1;1713264576234;11.37;181.89;295;2.51
114.1;1713264577691;52.19;99.85;195;0.87
114.1;1713264578011;31.90;193.33;226;0.06
114.1;1713264578085;98.97;8.02;55;1.64
114.1;1713264578336;34.10;108.91;296;0.24
114.1;1713264578454;13.36;75.37;258;0.05
114.1;1713264578873;66.57;119.43;239;2.37
114.1;1713264578966;82.69;69.41;379;0.35
114.1;1713264579041;92.51;124.84;354;0.03
114.1;1713264579313;72.60;8.83;389;2.87
114.1;1713264579869;89.31;73.29;135;2.43
114.1;1713264580283;83.06;83.24;228;2.48
114.1;1713264580937;30.33;44.30;50;1.73
114.1;1713264581050;23.62;102.46;295;1.59
114.1;1713264581529;8.83;37.29;382;2.03
114.1;1713264581857;38.62;1.39;277;0.21
114.1;1713264582111;60.71;45.15;231;2.43
114.1;1713264582176;93.95;28.62;78;0.63
114.1;1713264582193;34.20;35.75;204;0.08
114.1;1713264582581;15.95;57.54;10;2.60
114.1;1713264582726;76.06;36.78;335;0.15
114.1;1713264583613;12.93;88.13;292;0.46
114.1;1713264583888;54.94;97.73;307;0.84
114.1;1713264583900;96.50;64.00;205;2.12
114.1;1713264584008;87.87;16.74;374;0.71
114.1;1713264584279;21.22;131.28;229;0.75
114.1;1713264584355;79.20;7.47;201;1.49
114.1;1713264584652;84.09;124.94;352;1.21
114.1;1713264584792;16.49;127.49;83;1.95
114.1;1713264585304;50.84;34.62;225;0.97
114.1;1713264587736;20.63;84.64;172;0.99
114.1;1713264587797;19.81;47.10;238;2.03
114.1;1713264588200;51.08;58.60;438;1.37
114.1;1713264588389;22.34;114.20;306;0.78
114.1;1713264588569;10.61;21.33;483;3.00
114.1;1713264588576;74.36;162.60;345;2.44
114.1;1713264588799;79.03;161.55;298;1.11
114.1;1713264589882;98.50;68.83;202;2.91
114.1;1713264590046;39.41;10.37;237;1.74
114.1;1713264590082;76.06;38.97;365;0.95
114.1;1713264590271;49.45;64.60;25;0.58
114.1;1713264590429;5.46;89.76;60;2.94
114.1;1713264590676;16.87;140.92;373;2.06
114.1;1713264591102;23.39;85.21;133;0.27
114.1;1713264591180;24.22;89.92;101;2.34
114.1;1713264591606;7.36;42.57;253;1.58
114.1;1713264591762;60.79;69.62;279;0.51
114.1;1713264591989;13.98;91.39;431;2.65
114.1;1713264592134;39.82;114.48;238;0.35
114.1;1713264592270;51.46;31.55;433;2.83
114.1;1713264592785;97.48;155.44;396;1.80
114.1;1713264593467;76.80;198.37;452;0.34
114.1;1713264593550;28.58;10.12;36;1.54
114.1;1713264593613;53.05;28.10;427;0.11
114.1;1713264593906;80.52;144.90;468;1.72
114.1;1713264594046;26.51;51.86;84;0.01
114.1;1713264594049;3.21;83.95;57;2.47
114.1;1713264594308;68.50;0.45;79;2.41
114.1;1713264594628;11.07;76.67;124;0.51
114.1;1713264594658;9.87;108.39;107;0.27
114.1;1713264594909;88.59;163.22;297;0.01
114.1;1713264595467;12.86;174.01;361;2.04
114.1;1713264595570;32.98;147.82;279;2.44
114.1;1713264595951;80.86;197.42;284;2.05
114.1;1713264596609;90.15;15.72;447;2.18
114.1;1713264596879;61.31;54.00;96;0.30
114.1;1713264597625;23.87;54.08;209;0.38
114.1;1713264597799;61.87;49.71;219;0.03
114.1;1713264597900;2.48;66.11;189;1.27
114.1;1713264598194;2.27;171.04;32;0.31
114.1;1713264598297;81.55;72.34;258;2.89
114.1;1713264598986;29.58;130.24;358;2.03
114.1;1713264599394;60.34;178.21;98;2.18
114.1;1713264599675;15.69;196.44;175;2.21
114.1;1713264599850;36.73;147.69;245;0.19
114.1;1713264600227;10.40;122.59;454;1.06
114.1;1713264601214;53.12;46.47;415;0.63
114.1;1713264601316;27.17;105.07;482;0.82
114.1;1713264601553;85.91;43.14;192;2.85
114.1;1713264601636;41.52;176.63;17;0.24
114.1;1713264601770;11.40;173.11;259;0.16
114.1;1713264601838;74.98;199.26;120;2.66
114.1;1713264602039;77.15;66.84;61;0.85
114.1;1713264602114;34.21;114.04;186;0.70
114.1;1713264602504;9.59;186.22;404;2.77
114.1;1713264602739;24.35;89.15;138;0.17
114.1;1713264602954;11.76;115.90;133;1.52
114.1;1713264603994;73.80;118.92;111;2.61
114.1;1713264604120;77.19;64.34;127;0.48
114.1;1713264604495;88.01;23.95;303;1.79
114.1;1713264604881;67.90;120.50;251;2.60
